,"Type","Date","Num","Memo","Name","Item","Qty","U/M","Sales Price","Amount","Balance"
"ALBERTSONS SAFEWAY",,,,,,,,,,,""
"INTERMOUNTAIN DIVISION",,,,,,,,,,,""
,"Invoice","10/10/2022","523314","810312-023723 / #23723 ORIGINAL DENIM JEGGING S-M (J3047)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM162","LIODJ401-AY (810312-023723 / #23723 ORIGINAL DENIM JEGGING S-M (J3047))",13,"EA",10.50,136.50,549.30
,"Invoice","10/10/2022","523314","810312-023730 / #23730 ORIGINAL DENIM JEGGING L-XL (J3047)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM162","LIODJ402-AY (810312-023730 / #23730 ORIGINAL DENIM JEGGING L-XL (J3047))",23,"EA",10.50,241.50,790.80
,"Invoice","10/10/2022","523314","810312-023747 / #23747 ORIGINAL DENIM JEGGING 2XL-3XL (J3047)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM162","LIODJ403-AY (810312-023747 / #23747 ORIGINAL DENIM JEGGING 2XL-3XL (J3047))",4,"EA",10.50,42.00,832.80
"Total ALBIM162",,,,,,,136,,,832.80,832.80
"ALBIM164",,,,,,,,,,,""
,"Invoice","10/10/2022","523310","810312-023662 / #23662 SOLID SUP SOFT LEG S-L (L6286)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM164","LISSL201-AY (810312-023662 / #23662 SOLID SUP SOFT LEG S-L (L6286))",17,"EA",4.30,73.10,73.10
,"Invoice","10/10/2022","523310","810312-023679 / #23679 SOLID SUP SOFT LEG L-2XL (L6286)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM164","LISSL202-AY (810312-023679 / #23679 SOLID SUP SOFT LEG L-2XL (L6286))",27,"EA",4.30,116.10,189.20
,"Invoice","10/10/2022","523310","810312-023686 / #23686 SOLID SUP SOFT LEG 2XL-3XL (L6286)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM164","LISSL203-AY (810312-023686 / #23686 SOLID SUP SOFT LEG 2XL-3XL (L6286))",4,"EA",4.30,17.20,206.40
,"Invoice","10/10/2022","523310","810312-023693 / #23693 PRINTED SUP SOFT LEG S-L (L9316)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM164","LISSL301-AY (810312-023693 / #23693 PRINTED SUP SOFT LEG S-L (L9316))",17,"EA",4.30,73.10,279.50
,"Invoice","10/10/2022","523310","810312-023709 / #23709 PRINTED SUP SOFT LEG L-XL (L9316)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM164","LISSL302-AY (810312-023709 / #23709 PRINTED SUP SOFT LEG L-XL (L9316))",27,"EA",4.30,116.10,395.60
,"Invoice","10/10/2022","523310","810312-023716 / #23716 PRINTED SUP SOFT LEG 2XL-3XL (L9316)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM164","LISSL303-AY (810312-023716 / #23716 PRINTED SUP SOFT LEG 2XL-3XL (L9316))",4,"EA",4.30,17.20,412.80
,"Invoice","10/10/2022","523310","810312-023723 / #23723 ORIGINAL DENIM JEGGING S-M (J3047)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM164","LIODJ401-AY (810312-023723 / #23723 ORIGINAL DENIM JEGGING S-M (J3047))",13,"EA",10.50,136.50,549.30
,"Invoice","10/10/2022","523310","810312-023730 / #23730 ORIGINAL DENIM JEGGING L-XL (J3047)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM164","LIODJ402-AY (810312-023730 / #23730 ORIGINAL DENIM JEGGING L-XL (J3047))",23,"EA",10.50,241.50,790.80
,"Invoice","10/10/2022","523310","810312-023747 / #23747 ORIGINAL DENIM JEGGING 2XL-3XL (J3047)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM164","LIODJ403-AY (810312-023747 / #23747 ORIGINAL DENIM JEGGING 2XL-3XL (J3047))",4,"EA",10.50,42.00,832.80
,"Invoice","10/10/2022","523310","810312-023846 / #23846 PRINTED JEGGING S-M (J4660)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM164","LIPDJ301-AY (810312-023846 / #23846 PRINTED JEGGING S-M (J4660))",13,"EA",10.50,136.50,969.30
,"Invoice","10/10/2022","523310","810312-023853/ #23853 PRINTED JEGGING L-XL (J4660)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM164","LIPDJ302-AY (810312-023853/ #23853 PRINTED JEGGING L-XL (J4660))",23,"EA",10.50,241.50,1210.80
,"Invoice","10/10/2022","523310","810312-023860/ #23860 PRINTED JEGGING 2XL-3XL (J4660)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM164","LIPDJ303-AY (810312-023860/ #23860 PRINTED JEGGING 2XL-3XL (J4660))",4,"EA",10.50,42.00,1252.80
,"Invoice","10/10/2022","523310","810312-023556 / #23556 LOUNGE PANTS S-M (P5663)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM164","LILP201-AY (810312-023556 / #23556 LOUNGE PANTS S-M (P5663))",14,"EA",10.00,140.00,1392.80
,"Invoice","10/10/2022","523310","810312-023563 / #23563 LOUNGE PANTS L-XL (P5663)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM164","LILP202-AY (810312-023563 / #23563 LOUNGE PANTS L-XL (P5663))",22,"EA",10.00,220.00,1612.80
,"Invoice","10/14/2022","523856","810312-023693 / #23693 PRINTED SUP SOFT LEG S-L (L9316)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM164","LISSL301-AY (810312-023693 / #23693 PRINTED SUP SOFT LEG S-L (L9316))",17,"EA",4.30,73.10,1685.90
,"Invoice","10/14/2022","523856","810312-023709 / #23709 PRINTED SUP SOFT LEG L-XL (L9316)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM164","LISSL302-AY (810312-023709 / #23709 PRINTED SUP SOFT LEG L-XL (L9316))",27,"EA",4.30,116.10,1802.00
,"Invoice","10/14/2022","523856","810312-023716 / #23716 PRINTED SUP SOFT LEG 2XL-3XL (L9316)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM164","LISSL303-AY (810312-023716 / #23716 PRINTED SUP SOFT LEG 2XL-3XL (L9316))",4,"EA",4.30,17.20,1819.20
"Total ALBIM164",,,,,,,260,,,1819.20,1819.20
"ALBIM165",,,,,,,,,,,""
,"Invoice","10/14/2022","523843","810312-023556 / #23556 LOUNGE PANTS S-M (P5663)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM165","LILP201-AY (810312-023556 / #23556 LOUNGE PANTS S-M (P5663))",14,"EA",10.00,140.00,140.00
,"Invoice","10/14/2022","523843","810312-023563 / #23563 LOUNGE PANTS L-XL (P5663)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM165","LILP202-AY (810312-023563 / #23563 LOUNGE PANTS L-XL (P5663))",22,"EA",10.00,220.00,360.00
,"Invoice","10/17/2022","524054","810312-023693 / #23693 PRINTED SUP SOFT LEG S-L (L9316)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM165","LISSL301-AY (810312-023693 / #23693 PRINTED SUP SOFT LEG S-L (L9316))",17,"EA",4.30,73.10,433.10
,"Invoice","10/17/2022","524054","810312-023709 / #23709 PRINTED SUP SOFT LEG L-XL (L9316)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM165","LISSL302-AY (810312-023709 / #23709 PRINTED SUP SOFT LEG L-XL (L9316))",27,"EA",4.30,116.10,549.20
,"Invoice","10/17/2022","524054","810312-023716 / #23716 PRINTED SUP SOFT LEG 2XL-3XL (L9316)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM165","LISSL303-AY (810312-023716 / #23716 PRINTED SUP SOFT LEG 2XL-3XL (L9316))",4,"EA",4.30,17.20,566.40
,"Invoice","10/17/2022","524054","810312-023662 / #23662 SOLID SUP SOFT LEG S-L (L6286)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM165","LISSL201-AY (810312-023662 / #23662 SOLID SUP SOFT LEG S-L (L6286))",17,"EA",4.30,73.10,639.50
,"Invoice","10/17/2022","524054","810312-023679 / #23679 SOLID SUP SOFT LEG L-2XL (L6286)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM165","LISSL202-AY (810312-023679 / #23679 SOLID SUP SOFT LEG L-2XL (L6286))",27,"EA",4.30,116.10,755.60
,"Invoice","10/17/2022","524054","810312-023686 / #23686 SOLID SUP SOFT LEG 2XL-3XL (L6286)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM165","LISSL203-AY (810312-023686 / #23686 SOLID SUP SOFT LEG 2XL-3XL (L6286))",4,"EA",4.30,17.20,772.80
,"Invoice","10/17/2022","524054","810312-023723 / #23723 ORIGINAL DENIM JEGGING S-M (J3047)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM165","LIODJ401-AY (810312-023723 / #23723 ORIGINAL DENIM JEGGING S-M (J3047))",13,"EA",10.50,136.50,909.30
,"Invoice","10/17/2022","524054","810312-023730 / #23730 ORIGINAL DENIM JEGGING L-XL (J3047)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM165","LIODJ402-AY (810312-023730 / #23730 ORIGINAL DENIM JEGGING L-XL (J3047))",23,"EA",10.50,241.50,1150.80
,"Invoice","10/17/2022","524054","810312-023747 / #23747 ORIGINAL DENIM JEGGING 2XL-3XL (J3047)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM165","LIODJ403-AY (810312-023747 / #23747 ORIGINAL DENIM JEGGING 2XL-3XL (J3047))",4,"EA",10.50,42.00,1192.80
,"Invoice","10/17/2022","524054","810312-023846 / #23846 PRINTED JEGGING S-M (J4660)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM165","LIPDJ301-AY (810312-023846 / #23846 PRINTED JEGGING S-M (J4660))",13,"EA",10.50,136.50,1329.30
,"Invoice","10/17/2022","524054","810312-023853/ #23853 PRINTED JEGGING L-XL (J4660)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM165","LIPDJ302-AY (810312-023853/ #23853 PRINTED JEGGING L-XL (J4660))",23,"EA",10.50,241.50,1570.80
,"Invoice","10/17/2022","524054","810312-023860/ #23860 PRINTED JEGGING 2XL-3XL (J4660)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM165","LIPDJ303-AY (810312-023860/ #23860 PRINTED JEGGING 2XL-3XL (J4660))",4,"EA",10.50,42.00,1612.80
,"Invoice","10/17/2022","524054","810312-023556 / #23556 LOUNGE PANTS S-M (P5663)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM165","LILP201-AY (810312-023556 / #23556 LOUNGE PANTS S-M (P5663))",14,"EA",10.00,140.00,1752.80
,"Invoice","10/17/2022","524054","810312-023563 / #23563 LOUNGE PANTS L-XL (P5663)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM165","LILP202-AY (810312-023563 / #23563 LOUNGE PANTS L-XL (P5663))",22,"EA",10.00,220.00,1972.80
"Total ALBIM165",,,,,,,248,,,1972.80,1972.80
"ALBIM1708",,,,,,,,,,,""
,"Invoice","11/09/2022","528273","810312-021651 / #21651 ANTI-SLIP FUZZY SOCKS (2PK)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM1708","GMAFS100-FW (810312-021651 / #21651 ANTI-SLIP FUZZY SOCKS (2PK))",72,"EA",2.30,165.60,165.60
"Total ALBIM1708",,,,,,,72,,,165.60,165.60
"ALBIM171",,,,,,,,,,,""
,"Invoice","10/14/2022","523850","810312-023846 / #23846 PRINTED JEGGING S-M (J4660)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM171","LIPDJ301-AY (810312-023846 / #23846 PRINTED JEGGING S-M (J4660))",13,"EA",10.50,136.50,136.50
,"Invoice","10/14/2022","523850","810312-023853/ #23853 PRINTED JEGGING L-XL (J4660)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM171","LIPDJ302-AY (810312-023853/ #23853 PRINTED JEGGING L-XL (J4660))",23,"EA",10.50,241.50,378.00
,"Invoice","10/14/2022","523850","810312-023860/ #23860 PRINTED JEGGING 2XL-3XL (J4660)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM171","LIPDJ303-AY (810312-023860/ #23860 PRINTED JEGGING 2XL-3XL (J4660))",4,"EA",10.50,42.00,420.00
"Total ALBIM171",,,,,,,40,,,420.00,420.00
"ALBIM176",,,,,,,,,,,""
,"Credit Memo","10/16/2022","523892","810312-023693 / #23693 PRINTED SUP SOFT LEG S-L (L9316)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM176","LISSL301-AY (810312-023693 / #23693 PRINTED SUP SOFT LEG S-L (L9316))",-17,,4.30,-73.10,-73.10
,"Credit Memo","10/16/2022","523892","810312-023709 / #23709 PRINTED SUP SOFT LEG L-XL (L9316)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM176","LISSL302-AY (810312-023709 / #23709 PRINTED SUP SOFT LEG L-XL (L9316))",-27,,4.30,-116.10,-189.20
,"Credit Memo","10/16/2022","523892","810312-023716 / #23716 PRINTED SUP SOFT LEG 2XL-3XL (L9316)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM176","LISSL303-AY (810312-023716 / #23716 PRINTED SUP SOFT LEG 2XL-3XL (L9316))",-4,,4.30,-17.20,-206.40
,"Credit Memo","10/16/2022","523892","810312-023723 / #23723 ORIGINAL DENIM JEGGING S-M (J3047)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM176","LIODJ401-AY (810312-023723 / #23723 ORIGINAL DENIM JEGGING S-M (J3047))",-7,,10.50,-73.50,-279.90
,"Credit Memo","10/16/2022","523892","810312-023730 / #23730 ORIGINAL DENIM JEGGING L-XL (J3047)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM176","LIODJ402-AY (810312-023730 / #23730 ORIGINAL DENIM JEGGING L-XL (J3047))",-15,,10.50,-157.50,-437.40
,"Credit Memo","10/16/2022","523892","810312-023747 / #23747 ORIGINAL DENIM JEGGING 2XL-3XL (J3047)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM176","LIODJ403-AY (810312-023747 / #23747 ORIGINAL DENIM JEGGING 2XL-3XL (J3047))",-3,,10.50,-31.50,-468.90
,"Invoice","11/01/2022","527136","810312-023693 / #23693 PRINTED SUP SOFT LEG S-L (L9316)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM176","LISSL301-AY (810312-023693 / #23693 PRINTED SUP SOFT LEG S-L (L9316))",17,"EA",4.30,73.10,-395.80
,"Invoice","11/01/2022","527136","810312-023709 / #23709 PRINTED SUP SOFT LEG L-XL (L9316)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM176","LISSL302-AY (810312-023709 / #23709 PRINTED SUP SOFT LEG L-XL (L9316))",27,"EA",4.30,116.10,-279.70
,"Invoice","11/01/2022","527136","810312-023716 / #23716 PRINTED SUP SOFT LEG 2XL-3XL (L9316)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM176","LISSL303-AY (810312-023716 / #23716 PRINTED SUP SOFT LEG 2XL-3XL (L9316))",4,"EA",4.30,17.20,-262.50
"Total ALBIM176",,,,,,,-25,,,-262.50,-262.50
"ALBIM182",,,,,,,,,,,""
,"Invoice","11/01/2022","527134","810312-023662 / #23662 SOLID SUP SOFT LEG S-L (L6286)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM182","LISSL201-AY (810312-023662 / #23662 SOLID SUP SOFT LEG S-L (L6286))",17,"EA",4.30,73.10,73.10
,"Invoice","11/01/2022","527134","810312-023679 / #23679 SOLID SUP SOFT LEG L-2XL (L6286)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM182","LISSL202-AY (810312-023679 / #23679 SOLID SUP SOFT LEG L-2XL (L6286))",27,"EA",4.30,116.10,189.20
,"Invoice","11/01/2022","527134","810312-023686 / #23686 SOLID SUP SOFT LEG 2XL-3XL (L6286)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM182","LISSL203-AY (810312-023686 / #23686 SOLID SUP SOFT LEG 2XL-3XL (L6286))",4,"EA",4.30,17.20,206.40
"Total ALBIM182",,,,,,,48,,,206.40,206.40
"ALBIM183",,,,,,,,,,,""
,"Invoice","10/14/2022","523845","810312-023556 / #23556 LOUNGE PANTS S-M (P5663)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM183","LILP201-AY (810312-023556 / #23556 LOUNGE PANTS S-M (P5663))",14,"EA",10.00,140.00,140.00
,"Invoice","10/14/2022","523845","810312-023563 / #23563 LOUNGE PANTS L-XL (P5663)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM183","LILP202-AY (810312-023563 / #23563 LOUNGE PANTS L-XL (P5663))",22,"EA",10.00,220.00,360.00
,"Invoice","10/18/2022","524134","810312-023662 / #23662 SOLID SUP SOFT LEG S-L (L6286)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM183","LISSL201-AY (810312-023662 / #23662 SOLID SUP SOFT LEG S-L (L6286))",17,"EA",4.30,73.10,433.10
,"Invoice","10/18/2022","524134","810312-023679 / #23679 SOLID SUP SOFT LEG L-2XL (L6286)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM183","LISSL202-AY (810312-023679 / #23679 SOLID SUP SOFT LEG L-2XL (L6286))",27,"EA",4.30,116.10,549.20
,"Invoice","10/18/2022","524134","810312-023686 / #23686 SOLID SUP SOFT LEG 2XL-3XL (L6286)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM183","LISSL203-AY (810312-023686 / #23686 SOLID SUP SOFT LEG 2XL-3XL (L6286))",4,"EA",4.30,17.20,566.40
,"Invoice","10/18/2022","524134","810312-023693 / #23693 PRINTED SUP SOFT LEG S-L (L9316)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM183","LISSL301-AY (810312-023693 / #23693 PRINTED SUP SOFT LEG S-L (L9316))",17,"EA",4.30,73.10,639.50
,"Invoice","10/18/2022","524134","810312-023709 / #23709 PRINTED SUP SOFT LEG L-XL (L9316)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM183","LISSL302-AY (810312-023709 / #23709 PRINTED SUP SOFT LEG L-XL (L9316))",27,"EA",4.30,116.10,755.60
,"Invoice","10/18/2022","524134","810312-023716 / #23716 PRINTED SUP SOFT LEG 2XL-3XL (L9316)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM183","LISSL303-AY (810312-023716 / #23716 PRINTED SUP SOFT LEG 2XL-3XL (L9316))",4,"EA",4.30,17.20,772.80
,"Invoice","10/18/2022","524134","810312-023723 / #23723 ORIGINAL DENIM JEGGING S-M (J3047)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM183","LIODJ401-AY (810312-023723 / #23723 ORIGINAL DENIM JEGGING S-M (J3047))",13,"EA",10.50,136.50,909.30
,"Invoice","10/18/2022","524134","810312-023730 / #23730 ORIGINAL DENIM JEGGING L-XL (J3047)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM183","LIODJ402-AY (810312-023730 / #23730 ORIGINAL DENIM JEGGING L-XL (J3047))",23,"EA",10.50,241.50,1150.80
,"Invoice","10/18/2022","524134","810312-023747 / #23747 ORIGINAL DENIM JEGGING 2XL-3XL (J3047)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM183","LIODJ403-AY (810312-023747 / #23747 ORIGINAL DENIM JEGGING 2XL-3XL (J3047))",4,"EA",10.50,42.00,1192.80
,"Invoice","10/18/2022","524134","810312-023846 / #23846 PRINTED JEGGING S-M (J4660)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM183","LIPDJ301-AY (810312-023846 / #23846 PRINTED JEGGING S-M (J4660))",13,"EA",10.50,136.50,1329.30
,"Invoice","10/18/2022","524134","810312-023853/ #23853 PRINTED JEGGING L-XL (J4660)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM183","LIPDJ302-AY (810312-023853/ #23853 PRINTED JEGGING L-XL (J4660))",23,"EA",10.50,241.50,1570.80
,"Invoice","10/18/2022","524134","810312-023860/ #23860 PRINTED JEGGING 2XL-3XL (J4660)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM183","LIPDJ303-AY (810312-023860/ #23860 PRINTED JEGGING 2XL-3XL (J4660))",4,"EA",10.50,42.00,1612.80
,"Invoice","10/18/2022","524134","810312-023556 / #23556 LOUNGE PANTS S-M (P5663)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM183","LILP201-AY (810312-023556 / #23556 LOUNGE PANTS S-M (P5663))",14,"EA",10.00,140.00,1752.80
,"Invoice","10/18/2022","524134","810312-023563 / #23563 LOUNGE PANTS L-XL (P5663)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM183","LILP202-AY (810312-023563 / #23563 LOUNGE PANTS L-XL (P5663))",22,"EA",10.00,220.00,1972.80
"Total ALBIM183",,,,,,,248,,,1972.80,1972.80
"ALBIM189",,,,,,,,,,,""
,"Invoice","10/14/2022","523857","810312-023693 / #23693 PRINTED SUP SOFT LEG S-L (L9316)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM189","LISSL301-AY (810312-023693 / #23693 PRINTED SUP SOFT LEG S-L (L9316))",17,"EA",4.30,73.10,73.10
,"Invoice","10/14/2022","523857","810312-023709 / #23709 PRINTED SUP SOFT LEG L-XL (L9316)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM189","LISSL302-AY (810312-023709 / #23709 PRINTED SUP SOFT LEG L-XL (L9316))",27,"EA",4.30,116.10,189.20
,"Invoice","10/14/2022","523857","810312-023716 / #23716 PRINTED SUP SOFT LEG 2XL-3XL (L9316)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM189","LISSL303-AY (810312-023716 / #23716 PRINTED SUP SOFT LEG 2XL-3XL (L9316))",4,"EA",4.30,17.20,206.40
"Total ALBIM189",,,,,,,48,,,206.40,206.40
"ALBIM19",,,,,,,,,,,""
,"Invoice","10/03/2022","522600","810312-023662 / #23662 SOLID SUP SOFT LEG S-L (L6286)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM19","LISSL201-AY (810312-023662 / #23662 SOLID SUP SOFT LEG S-L (L6286))",17,"EA",4.30,73.10,73.10
,"Invoice","10/03/2022","522600","810312-023679 / #23679 SOLID SUP SOFT LEG L-2XL (L6286)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM19","LISSL202-AY (810312-023679 / #23679 SOLID SUP SOFT LEG L-2XL (L6286))",27,"EA",4.30,116.10,189.20
,"Invoice","10/03/2022","522600","810312-023686 / #23686 SOLID SUP SOFT LEG 2XL-3XL (L6286)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM19","LISSL203-AY (810312-023686 / #23686 SOLID SUP SOFT LEG 2XL-3XL (L6286))",4,"EA",4.30,17.20,206.40
,"Credit Memo","10/16/2022","523893","810312-022726 / #22726 SHARK-BITE TUNIC S-M (T2633)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM19","LISBT201-FW (810312-022726 / #22726 SHARK-BITE TUNIC S-M (T2633))",-3,,9.00,-27.00,179.40
,"Credit Memo","10/16/2022","523893","810312-023280 / #23280 PRINTED RD HEM BISHOP SLE TUNIC S-XL (T8097)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM19","LIPRHBST101-FW (810312-023280 / #23280 PRINTED RD HEM BISHOP SLE TUNIC S-XL (T8097))",-7,,8.00,-56.00,123.40
,"Credit Memo","10/16/2022","523893","810312-023754 / #23754 PRINTED PLUSH PANTS","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM19","GMPPP300-FW (810312-023754 / #23754 PRINTED PLUSH PANTS)",-2,,7.00,-14.00,109.40
,"Invoice","11/09/2022","528274","810312-021651 / #21651 ANTI-SLIP FUZZY SOCKS (2PK)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM19","GMAFS100-FW (810312-021651 / #21651 ANTI-SLIP FUZZY SOCKS (2PK))",72,"EA",2.30,165.60,275.00
"Total ALBIM19",,,,,,,108,,,275.00,275.00
"ALBIM2013",,,,,,,,,,,""
,"Invoice","10/14/2022","523858","810312-023693 / #23693 PRINTED SUP SOFT LEG S-L (L9316)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM2013","LISSL301-AY (810312-023693 / #23693 PRINTED SUP SOFT LEG S-L (L9316))",17,"EA",4.30,73.10,73.10
,"Invoice","10/14/2022","523858","810312-023709 / #23709 PRINTED SUP SOFT LEG L-XL (L9316)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM2013","LISSL302-AY (810312-023709 / #23709 PRINTED SUP SOFT LEG L-XL (L9316))",27,"EA",4.30,116.10,189.20
,"Invoice","10/14/2022","523858","810312-023716 / #23716 PRINTED SUP SOFT LEG 2XL-3XL (L9316)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM2013","LISSL303-AY (810312-023716 / #23716 PRINTED SUP SOFT LEG 2XL-3XL (L9316))",4,"EA",4.30,17.20,206.40
"Total ALBIM2013",,,,,,,48,,,206.40,206.40
"ALBIM24",,,,,,,,,,,""
,"Credit Memo","10/16/2022","523894","810312-023228 / #23228 SOLID WAFFLE KNIT TUNIC","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM24","GMSWKT100-FW (810312-023228 / #23228 SOLID WAFFLE KNIT TUNIC)",-11,,8.50,-93.50,-93.50
,"Credit Memo","10/16/2022","523894","810312-023280 / #23280 PRINTED RD HEM BISHOP SLE TUNIC S-XL (T8097)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM24","LIPRHBST101-FW (810312-023280 / #23280 PRINTED RD HEM BISHOP SLE TUNIC S-XL (T8097))",-2,,8.00,-16.00,-109.50
,"Credit Memo","10/16/2022","523894","810312-023754 / #23754 PRINTED PLUSH PANTS","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM24","GMPPP300-FW (810312-023754 / #23754 PRINTED PLUSH PANTS)",-3,,7.00,-21.00,-130.50
,"Invoice","11/09/2022","528068","810312-023662 / #23662 SOLID SUP SOFT LEG S-L (L6286)","ALBERTSONS SAFEWAY:INTERMOUNTAIN DIVISION:ALBIM24","LISSL201-AY (810312-023662 / #23662 SOLID SUP SOFT LEG S-L (L6286))",17,"EA",4.30,73.10,-57.40
