,"Type","Date","Num","Memo","Name","Item","Qty","U/M","Sales Price","Amount","Balance"
,"Invoice","11/08/2022","528041","810312-023754 / #23754 PRINTED PLUSH PANTS","FRESH ENCOUNTER, INC.:FRE610 (EI)","GMPPP300-FW (810312-023754 / #23754 PRINTED PLUSH PANTS)",72,"EA",7.00,504.00,504.00
"Total FRE610 (EI)",,,,,,,72,,,504.00,504.00
"FRE619 (EI)",,,,,,,,,,,""
,"Invoice","11/01/2022","527144","810312-023754 / #23754 PRINTED PLUSH PANTS","FRESH ENCOUNTER, INC.:FRE619 (EI)","GMPPP300-FW (810312-023754 / #23754 PRINTED PLUSH PANTS)",36,"EA",7.00,252.00,252.00
"Total FRE619 (EI)",,,,,,,36,,,252.00,252.00
"FRE80 (EI)",,,,,,,,,,,""
,"Invoice","11/01/2022","527148","810312-023754 / #23754 PRINTED PLUSH PANTS","FRESH ENCOUNTER, INC.:FRE80 (EI)","GMPPP300-FW (810312-023754 / #23754 PRINTED PLUSH PANTS)",36,"EA",7.00,252.00,252.00
"Total FRE80 (EI)",,,,,,,36,,,252.00,252.00
"FRE90 (EI)",,,,,,,,,,,""
,"Invoice","11/01/2022","527152","810312-023754 / #23754 PRINTED PLUSH PANTS","FRESH ENCOUNTER, INC.:FRE90 (EI)","GMPPP300-FW (810312-023754 / #23754 PRINTED PLUSH PANTS)",36,"EA",7.00,252.00,252.00
"Total FRE90 (EI)",,,,,,,36,,,252.00,252.00
"FRE921 (EI)",,,,,,,,,,,""
,"Invoice","11/01/2022","527149","810312-023754 / #23754 PRINTED PLUSH PANTS","FRESH ENCOUNTER, INC.:FRE921 (EI)","GMPPP300-FW (810312-023754 / #23754 PRINTED PLUSH PANTS)",36,"EA",7.00,252.00,252.00
"Total FRE921 (EI)",,,,,,,36,,,252.00,252.00
"FRE926 (EI)",,,,,,,,,,,""
