,"Type","Date","Num","Memo","Name","Item","Qty","U/M","Sales Price","Amount","Balance"
,"Invoice","10/17/2022","524074","810312-023754 / #23754 PRINTED PLUSH PANTS","KVAT FOOD STORES:KVAT619 (EI)","GMPPP300-FW (810312-023754 / #23754 PRINTED PLUSH PANTS)",36,"EA",7.00,252.00,252.00
,"Invoice","10/24/2022","524434","810312-022726 / #22726 SHARK-BITE TUNIC S-M (T2633)","KVAT FOOD STORES:KVAT619 (EI)","LISBT201-FW (810312-022726 / #22726 SHARK-BITE TUNIC S-M (T2633))",14,"EA",9.00,126.00,378.00
,"Invoice","10/24/2022","524434","810312-022733 / #22733 SHARK-BITE TUNIC L-XL (T2633)","KVAT FOOD STORES:KVAT619 (EI)","LISBT202-FW (810312-022733 / #22733 SHARK-BITE TUNIC L-XL (T2633))",22,"EA",9.00,198.00,576.00
"Total KVAT619 (EI)",,,,,,,72,,,576.00,576.00
"KVAT620 (EI)",,,,,,,,,,,""
,"Invoice","10/17/2022","524075","810312-023754 / #23754 PRINTED PLUSH PANTS","KVAT FOOD STORES:KVAT620 (EI)","GMPPP300-FW (810312-023754 / #23754 PRINTED PLUSH PANTS)",36,"EA",7.00,252.00,252.00
,"Invoice","10/24/2022","524435","810312-022726 / #22726 SHARK-BITE TUNIC S-M (T2633)","KVAT FOOD STORES:KVAT620 (EI)","LISBT201-FW (810312-022726 / #22726 SHARK-BITE TUNIC S-M (T2633))",14,"EA",9.00,126.00,378.00
,"Invoice","10/24/2022","524435","810312-022733 / #22733 SHARK-BITE TUNIC L-XL (T2633)","KVAT FOOD STORES:KVAT620 (EI)","LISBT202-FW (810312-022733 / #22733 SHARK-BITE TUNIC L-XL (T2633))",22,"EA",9.00,198.00,576.00
"Total KVAT620 (EI)",,,,,,,72,,,576.00,576.00
"KVAT622 (EI)",,,,,,,,,,,""
,"Invoice","10/17/2022","524076","810312-023754 / #23754 PRINTED PLUSH PANTS","KVAT FOOD STORES:KVAT622 (EI)","GMPPP300-FW (810312-023754 / #23754 PRINTED PLUSH PANTS)",36,"EA",7.00,252.00,252.00
,"Invoice","10/24/2022","524420","810312-022726 / #22726 SHARK-BITE TUNIC S-M (T2633)","KVAT FOOD STORES:KVAT622 (EI)","LISBT201-FW (810312-022726 / #22726 SHARK-BITE TUNIC S-M (T2633))",14,"EA",9.00,126.00,378.00
,"Invoice","10/24/2022","524420","810312-022733 / #22733 SHARK-BITE TUNIC L-XL (T2633)","KVAT FOOD STORES:KVAT622 (EI)","LISBT202-FW (810312-022733 / #22733 SHARK-BITE TUNIC L-XL (T2633))",22,"EA",9.00,198.00,576.00
,"Invoice","10/24/2022","524420","810312-023228 / #23228 SOLID WAFFLE KNIT TUNIC","KVAT FOOD STORES:KVAT622 (EI)","GMSWKT100-FW (810312-023228 / #23228 SOLID WAFFLE KNIT TUNIC)",36,"EA",8.50,306.00,882.00
,"Invoice","11/08/2022","528007","810312-023754 / #23754 PRINTED PLUSH PANTS","KVAT FOOD STORES:KVAT622 (EI)","GMPPP300-FW (810312-023754 / #23754 PRINTED PLUSH PANTS)",36,"EA",7.00,252.00,1134.00
"Total KVAT622 (EI)",,,,,,,144,,,1134.00,1134.00
"KVAT625 (EI)",,,,,,,,,,,""
,"Invoice","10/17/2022","524072","810312-023754 / #23754 PRINTED PLUSH PANTS","KVAT FOOD STORES:KVAT625 (EI)","GMPPP300-FW (810312-023754 / #23754 PRINTED PLUSH PANTS)",36,"EA",7.00,252.00,252.00
,"Invoice","11/07/2022","527988","810312-023754 / #23754 PRINTED PLUSH PANTS","KVAT FOOD STORES:KVAT625 (EI)","GMPPP300-FW (810312-023754 / #23754 PRINTED PLUSH PANTS)",36,"EA",7.00,252.00,504.00
"Total KVAT625 (EI)",,,,,,,72,,,504.00,504.00
"KVAT629 (EI)",,,,,,,,,,,""
,"Invoice","10/17/2022","524078","810312-023754 / #23754 PRINTED PLUSH PANTS","KVAT FOOD STORES:KVAT629 (EI)","GMPPP300-FW (810312-023754 / #23754 PRINTED PLUSH PANTS)",36,"EA",7.00,252.00,252.00
"Total KVAT629 (EI)",,,,,,,36,,,252.00,252.00
"KVAT631 (EI)",,,,,,,,,,,""
,"Invoice","10/17/2022","524079","810312-023754 / #23754 PRINTED PLUSH PANTS","KVAT FOOD STORES:KVAT631 (EI)","GMPPP300-FW (810312-023754 / #23754 PRINTED PLUSH PANTS)",36,"EA",7.00,252.00,252.00
"Total KVAT631 (EI)",,,,,,,36,,,252.00,252.00
"KVAT632 (EI)",,,,,,,,,,,""
,"Invoice","10/17/2022","524080","810312-023754 / #23754 PRINTED PLUSH PANTS","KVAT FOOD STORES:KVAT632 (EI)","GMPPP300-FW (810312-023754 / #23754 PRINTED PLUSH PANTS)",36,"EA",7.00,252.00,252.00
,"Invoice","10/18/2022","524147","810312-023242 / #23242 PRINTED HNKERCHF HEM TUNIC S-XL (T4259)","KVAT FOOD STORES:KVAT632 (EI)","LIPHHT101-FW (810312-023242 / #23242 PRINTED HNKERCHF HEM TUNIC S-XL (T4259))",32,"EA",8.00,256.00,508.00
,"Invoice","10/18/2022","524147","810312-023259 / #23259 PRINTED HNKERCHF HEM TUNIC 2XL-3XL (T4259)","KVAT FOOD STORES:KVAT632 (EI)","LIPHHT102-FW (810312-023259 / #23259 PRINTED HNKERCHF HEM TUNIC 2XL-3XL (T4259))",4,"EA",8.00,32.00,540.00
,"Invoice","10/18/2022","524147","810312-023723 / #23723 ORIGINAL DENIM JEGGING S-M (J3047)","KVAT FOOD STORES:KVAT632 (EI)","LIODJ401-AY (810312-023723 / #23723 ORIGINAL DENIM JEGGING S-M (J3047))",13,"EA",10.50,136.50,676.50
,"Invoice","10/18/2022","524147","810312-023730 / #23730 ORIGINAL DENIM JEGGING L-XL (J3047)","KVAT FOOD STORES:KVAT632 (EI)","LIODJ402-AY (810312-023730 / #23730 ORIGINAL DENIM JEGGING L-XL (J3047))",23,"EA",10.50,241.50,918.00
,"Invoice","10/18/2022","524147","810312-023747 / #23747 ORIGINAL DENIM JEGGING 2XL-3XL (J3047)","KVAT FOOD STORES:KVAT632 (EI)","LIODJ403-AY (810312-023747 / #23747 ORIGINAL DENIM JEGGING 2XL-3XL (J3047))",4,"EA",10.50,42.00,960.00
,"Invoice","10/18/2022","524147","810312-021644 / #21644 CORDUROY PANTS S-M (P4401)","KVAT FOOD STORES:KVAT632 (EI)","LICP201-FW (810312-021644 / #21644 CORDUROY PANTS S-M (P4401))",14,"EA",8.50,119.00,1079.00
,"Invoice","10/18/2022","524147","810312-022801 / #22801 CORDUROY PANTS L-XL (P4401)","KVAT FOOD STORES:KVAT632 (EI)","LICP202-FW (810312-022801 / #22801 CORDUROY PANTS L-XL (P4401))",22,"EA",8.50,187.00,1266.00
,"Invoice","10/18/2022","524147","810312-023228 / #23228 SOLID WAFFLE KNIT TUNIC","KVAT FOOD STORES:KVAT632 (EI)","GMSWKT100-FW (810312-023228 / #23228 SOLID WAFFLE KNIT TUNIC)",36,"EA",8.50,306.00,1572.00
,"Invoice","10/18/2022","524147","810312-020456 / #20456 SEAMLESS FLEECE LEGGINGS","KVAT FOOD STORES:KVAT632 (EI)","GMSFL1010-FW (810312-020456 / #20456 SEAMLESS FLEECE LEGGINGS)",48,"EA",3.75,180.00,1752.00
,"Invoice","11/07/2022","527990","810312-023754 / #23754 PRINTED PLUSH PANTS","KVAT FOOD STORES:KVAT632 (EI)","GMPPP300-FW (810312-023754 / #23754 PRINTED PLUSH PANTS)",36,"EA",7.00,252.00,2004.00
"Total KVAT632 (EI)",,,,,,,268,,,2004.00,2004.00
"KVAT640 (EI)",,,,,,,,,,,""
,"Invoice","10/17/2022","524082","810312-023754 / #23754 PRINTED PLUSH PANTS","KVAT FOOD STORES:KVAT640 (EI)","GMPPP300-FW (810312-023754 / #23754 PRINTED PLUSH PANTS)",36,"EA",7.00,252.00,252.00
"Total KVAT640 (EI)",,,,,,,36,,,252.00,252.00
"KVAT641 (EI)",,,,,,,,,,,""
,"Invoice","10/17/2022","524084","810312-023754 / #23754 PRINTED PLUSH PANTS","KVAT FOOD STORES:KVAT641 (EI)","GMPPP300-FW (810312-023754 / #23754 PRINTED PLUSH PANTS)",36,"EA",7.00,252.00,252.00
,"Invoice","11/08/2022","528010","810312-022726 / #22726 SHARK-BITE TUNIC S-M (T2633)","KVAT FOOD STORES:KVAT641 (EI)","LISBT201-FW (810312-022726 / #22726 SHARK-BITE TUNIC S-M (T2633))",14,"EA",9.00,126.00,378.00
,"Invoice","11/08/2022","528010","810312-022733 / #22733 SHARK-BITE TUNIC L-XL (T2633)","KVAT FOOD STORES:KVAT641 (EI)","LISBT202-FW (810312-022733 / #22733 SHARK-BITE TUNIC L-XL (T2633))",22,"EA",9.00,198.00,576.00
,"Invoice","11/08/2022","528010","810312-023754 / #23754 PRINTED PLUSH PANTS","KVAT FOOD STORES:KVAT641 (EI)","GMPPP300-FW (810312-023754 / #23754 PRINTED PLUSH PANTS)",36,"EA",7.00,252.00,828.00
"Total KVAT641 (EI)",,,,,,,108,,,828.00,828.00
"KVAT644 (EI)",,,,,,,,,,,""
,"Invoice","10/17/2022","524087","810312-023754 / #23754 PRINTED PLUSH PANTS","KVAT FOOD STORES:KVAT644 (EI)","GMPPP300-FW (810312-023754 / #23754 PRINTED PLUSH PANTS)",36,"EA",7.00,252.00,252.00
"Total KVAT644 (EI)",,,,,,,36,,,252.00,252.00
"KVAT650 (EI)",,,,,,,,,,,""
,"Invoice","10/17/2022","524089","810312-023754 / #23754 PRINTED PLUSH PANTS","KVAT FOOD STORES:KVAT650 (EI)","GMPPP300-FW (810312-023754 / #23754 PRINTED PLUSH PANTS)",36,"EA",7.00,252.00,252.00
,"Invoice","10/24/2022","524436","810312-022726 / #22726 SHARK-BITE TUNIC S-M (T2633)","KVAT FOOD STORES:KVAT650 (EI)","LISBT201-FW (810312-022726 / #22726 SHARK-BITE TUNIC S-M (T2633))",14,"EA",9.00,126.00,378.00
,"Invoice","10/24/2022","524436","810312-022733 / #22733 SHARK-BITE TUNIC L-XL (T2633)","KVAT FOOD STORES:KVAT650 (EI)","LISBT202-FW (810312-022733 / #22733 SHARK-BITE TUNIC L-XL (T2633))",22,"EA",9.00,198.00,576.00
"Total KVAT650 (EI)",,,,,,,72,,,576.00,576.00
"KVAT653 (EI)",,,,,,,,,,,""
,"Invoice","10/17/2022","524091","810312-023754 / #23754 PRINTED PLUSH PANTS","KVAT FOOD STORES:KVAT653 (EI)","GMPPP300-FW (810312-023754 / #23754 PRINTED PLUSH PANTS)",36,"EA",7.00,252.00,252.00
,"Invoice","10/24/2022","524458","810312-023228 / #23228 SOLID WAFFLE KNIT TUNIC","KVAT FOOD STORES:KVAT653 (EI)","GMSWKT100-FW (810312-023228 / #23228 SOLID WAFFLE KNIT TUNIC)",36,"EA",8.50,306.00,558.00
"Total KVAT653 (EI)",,,,,,,72,,,558.00,558.00
"KVAT654 (EI)",,,,,,,,,,,""
,"Invoice","10/17/2022","524092","810312-023754 / #23754 PRINTED PLUSH PANTS","KVAT FOOD STORES:KVAT654 (EI)","GMPPP300-FW (810312-023754 / #23754 PRINTED PLUSH PANTS)",36,"EA",7.00,252.00,252.00
,"Invoice","10/24/2022","524461","810312-023242 / #23242 PRINTED HNKERCHF HEM TUNIC S-XL (T4259)","KVAT FOOD STORES:KVAT654 (EI)","LIPHHT101-FW (810312-023242 / #23242 PRINTED HNKERCHF HEM TUNIC S-XL (T4259))",32,"EA",8.00,256.00,508.00
,"Invoice","10/24/2022","524461","810312-023259 / #23259 PRINTED HNKERCHF HEM TUNIC 2XL-3XL (T4259)","KVAT FOOD STORES:KVAT654 (EI)","LIPHHT102-FW (810312-023259 / #23259 PRINTED HNKERCHF HEM TUNIC 2XL-3XL (T4259))",4,"EA",8.00,32.00,540.00
,"Invoice","11/07/2022","527981","810312-022726 / #22726 SHARK-BITE TUNIC S-M (T2633)","KVAT FOOD STORES:KVAT654 (EI)","LISBT201-FW (810312-022726 / #22726 SHARK-BITE TUNIC S-M (T2633))",14,"EA",9.00,126.00,666.00
,"Invoice","11/07/2022","527981","810312-022733 / #22733 SHARK-BITE TUNIC L-XL (T2633)","KVAT FOOD STORES:KVAT654 (EI)","LISBT202-FW (810312-022733 / #22733 SHARK-BITE TUNIC L-XL (T2633))",22,"EA",9.00,198.00,864.00
,"Invoice","11/07/2022","527995","810312-023754 / #23754 PRINTED PLUSH PANTS","KVAT FOOD STORES:KVAT654 (EI)","GMPPP300-FW (810312-023754 / #23754 PRINTED PLUSH PANTS)",36,"EA",7.00,252.00,1116.00
"Total KVAT654 (EI)",,,,,,,144,,,1116.00,1116.00
"KVAT655 (EI)",,,,,,,,,,,""
,"Invoice","10/17/2022","524042","810312-023662 / #23662 SOLID SUP SOFT LEG S-L (L6286)","KVAT FOOD STORES:KVAT655 (EI)","LISSL201-AY (810312-023662 / #23662 SOLID SUP SOFT LEG S-L (L6286))",17,"EA",4.00,68.00,68.00
,"Invoice","10/17/2022","524042","810312-023679 / #23679 SOLID SUP SOFT LEG L-2XL (L6286)","KVAT FOOD STORES:KVAT655 (EI)","LISSL202-AY (810312-023679 / #23679 SOLID SUP SOFT LEG L-2XL (L6286))",27,"EA",4.00,108.00,176.00
,"Invoice","10/17/2022","524042","810312-023686 / #23686 SOLID SUP SOFT LEG 2XL-3XL (L6286)","KVAT FOOD STORES:KVAT655 (EI)","LISSL203-AY (810312-023686 / #23686 SOLID SUP SOFT LEG 2XL-3XL (L6286))",4,"EA",4.00,16.00,192.00
,"Invoice","10/17/2022","524093","810312-023754 / #23754 PRINTED PLUSH PANTS","KVAT FOOD STORES:KVAT655 (EI)","GMPPP300-FW (810312-023754 / #23754 PRINTED PLUSH PANTS)",36,"EA",7.00,252.00,444.00
,"Invoice","10/24/2022","524437","810312-022726 / #22726 SHARK-BITE TUNIC S-M (T2633)","KVAT FOOD STORES:KVAT655 (EI)","LISBT201-FW (810312-022726 / #22726 SHARK-BITE TUNIC S-M (T2633))",14,"EA",9.00,126.00,570.00
,"Invoice","10/24/2022","524437","810312-022733 / #22733 SHARK-BITE TUNIC L-XL (T2633)","KVAT FOOD STORES:KVAT655 (EI)","LISBT202-FW (810312-022733 / #22733 SHARK-BITE TUNIC L-XL (T2633))",22,"EA",9.00,198.00,768.00
,"Invoice","11/07/2022","527986","810312-023754 / #23754 PRINTED PLUSH PANTS","KVAT FOOD STORES:KVAT655 (EI)","GMPPP300-FW (810312-023754 / #23754 PRINTED PLUSH PANTS)",36,"EA",7.00,252.00,1020.00
"Total KVAT655 (EI)",,,,,,,156,,,1020.00,1020.00
"KVAT656 (EI)",,,,,,,,,,,""
,"Invoice","10/17/2022","524094","810312-023754 / #23754 PRINTED PLUSH PANTS","KVAT FOOD STORES:KVAT656 (EI)","GMPPP300-FW (810312-023754 / #23754 PRINTED PLUSH PANTS)",36,"EA",7.00,252.00,252.00
"Total KVAT656 (EI)",,,,,,,36,,,252.00,252.00
"KVAT657 (EI)",,,,,,,,,,,""
,"Invoice","10/17/2022","524095","810312-023754 / #23754 PRINTED PLUSH PANTS","KVAT FOOD STORES:KVAT657 (EI)","GMPPP300-FW (810312-023754 / #23754 PRINTED PLUSH PANTS)",36,"EA",7.00,252.00,252.00
,"Invoice","10/24/2022","524439","810312-022726 / #22726 SHARK-BITE TUNIC S-M (T2633)","KVAT FOOD STORES:KVAT657 (EI)","LISBT201-FW (810312-022726 / #22726 SHARK-BITE TUNIC S-M (T2633))",14,"EA",9.00,126.00,378.00
,"Invoice","10/24/2022","524439","810312-022733 / #22733 SHARK-BITE TUNIC L-XL (T2633)","KVAT FOOD STORES:KVAT657 (EI)","LISBT202-FW (810312-022733 / #22733 SHARK-BITE TUNIC L-XL (T2633))",22,"EA",9.00,198.00,576.00
,"Invoice","11/07/2022","527996","810312-023754 / #23754 PRINTED PLUSH PANTS","KVAT FOOD STORES:KVAT657 (EI)","GMPPP300-FW (810312-023754 / #23754 PRINTED PLUSH PANTS)",36,"EA",7.00,252.00,828.00
"Total KVAT657 (EI)",,,,,,,108,,,828.00,828.00
"KVAT661 (EI)",,,,,,,,,,,""
,"Credit Memo","10/16/2022","523933","810312-021644 / #21644 CORDUROY PANTS","KVAT FOOD STORES:KVAT661 (EI)","GMCP100-FW (810312-021644 / #21644 CORDUROY PANTS)",-2,,8.50,-17.00,-17.00
,"Credit Memo","10/16/2022","523933","810312-021705 / #21705 PRINTED POCKET SWING TUNIC","KVAT FOOD STORES:KVAT661 (EI)","GMPPST200-FW (810312-021705 / #21705 PRINTED POCKET SWING TUNIC)",-6,,7.50,-45.00,-62.00
,"Credit Memo","10/16/2022","523933","810312-021729 / #21729 ROLL UP SLEEVE TUNIC","KVAT FOOD STORES:KVAT661 (EI)","GMRUST200-FW (810312-021729 / #21729 ROLL UP SLEEVE TUNIC)",-1,,8.25,-8.25,-70.25
,"Credit Memo","10/16/2022","523933","810312-022726 / #22726 SHARK-BITE TUNIC S-M (T2633)","KVAT FOOD STORES:KVAT661 (EI)","LISBT201-FW (810312-022726 / #22726 SHARK-BITE TUNIC S-M (T2633))",-11,,9.00,-99.00,-169.25
,"Credit Memo","10/16/2022","523933","810312-024492 / #24492 PRINTED BISHOP SLEEVE TUNIC S-XL (T9208)","KVAT FOOD STORES:KVAT661 (EI)","LIPBST201-SS (810312-024492 / #24492 PRINTED BISHOP SLEEVE TUNIC S-XL (T9208))",-1,,10.00,-10.00,-179.25
,"Invoice","10/17/2022","524096","810312-023754 / #23754 PRINTED PLUSH PANTS","KVAT FOOD STORES:KVAT661 (EI)","GMPPP300-FW (810312-023754 / #23754 PRINTED PLUSH PANTS)",36,"EA",7.00,252.00,72.75
"Total KVAT661 (EI)",,,,,,,15,,,72.75,72.75
"KVAT662 (EI)",,,,,,,,,,,""
,"Invoice","10/17/2022","524097","810312-023754 / #23754 PRINTED PLUSH PANTS","KVAT FOOD STORES:KVAT662 (EI)","GMPPP300-FW (810312-023754 / #23754 PRINTED PLUSH PANTS)",36,"EA",7.00,252.00,252.00
,"Invoice","10/24/2022","524413","810312-023662 / #23662 SOLID SUP SOFT LEG S-L (L6286)","KVAT FOOD STORES:KVAT662 (EI)","LISSL201-AY (810312-023662 / #23662 SOLID SUP SOFT LEG S-L (L6286))",17,"EA",4.00,68.00,320.00
,"Invoice","10/24/2022","524413","810312-023679 / #23679 SOLID SUP SOFT LEG L-2XL (L6286)","KVAT FOOD STORES:KVAT662 (EI)","LISSL202-AY (810312-023679 / #23679 SOLID SUP SOFT LEG L-2XL (L6286))",27,"EA",4.00,108.00,428.00
,"Invoice","10/24/2022","524413","810312-023686 / #23686 SOLID SUP SOFT LEG 2XL-3XL (L6286)","KVAT FOOD STORES:KVAT662 (EI)","LISSL203-AY (810312-023686 / #23686 SOLID SUP SOFT LEG 2XL-3XL (L6286))",4,"EA",4.00,16.00,444.00
,"Invoice","10/24/2022","524413","810312-023242 / #23242 PRINTED HNKERCHF HEM TUNIC S-XL (T4259)","KVAT FOOD STORES:KVAT662 (EI)","LIPHHT101-FW (810312-023242 / #23242 PRINTED HNKERCHF HEM TUNIC S-XL (T4259))",32,"EA",8.00,256.00,700.00
,"Invoice","10/24/2022","524413","810312-023259 / #23259 PRINTED HNKERCHF HEM TUNIC 2XL-3XL (T4259)","KVAT FOOD STORES:KVAT662 (EI)","LIPHHT102-FW (810312-023259 / #23259 PRINTED HNKERCHF HEM TUNIC 2XL-3XL (T4259))",4,"EA",8.00,32.00,732.00
,"Invoice","10/24/2022","524413","810312-022726 / #22726 SHARK-BITE TUNIC S-M (T2633)","KVAT FOOD STORES:KVAT662 (EI)","LISBT201-FW (810312-022726 / #22726 SHARK-BITE TUNIC S-M (T2633))",14,"EA",9.00,126.00,858.00
,"Invoice","10/24/2022","524413","810312-022733 / #22733 SHARK-BITE TUNIC L-XL (T2633)","KVAT FOOD STORES:KVAT662 (EI)","LISBT202-FW (810312-022733 / #22733 SHARK-BITE TUNIC L-XL (T2633))",22,"EA",9.00,198.00,1056.00
,"Invoice","10/24/2022","524413","810312-020692 / #20692 PRINTED FLEECE LEGGINGS","KVAT FOOD STORES:KVAT662 (EI)","GMPFL1010-FW (810312-020692 / #20692 PRINTED FLEECE LEGGINGS)",48,"EA",3.75,180.00,1236.00
,"Invoice","10/24/2022","524459","810312-023228 / #23228 SOLID WAFFLE KNIT TUNIC","KVAT FOOD STORES:KVAT662 (EI)","GMSWKT100-FW (810312-023228 / #23228 SOLID WAFFLE KNIT TUNIC)",36,"EA",8.50,306.00,1542.00
,"Invoice","11/08/2022","528008","810312-023754 / #23754 PRINTED PLUSH PANTS","KVAT FOOD STORES:KVAT662 (EI)","GMPPP300-FW (810312-023754 / #23754 PRINTED PLUSH PANTS)",36,"EA",7.00,252.00,1794.00
"Total KVAT662 (EI)",,,,,,,276,,,1794.00,1794.00
"KVAT663 (EI)",,,,,,,,,,,""
,"Invoice","10/17/2022","524098","810312-023754 / #23754 PRINTED PLUSH PANTS","KVAT FOOD STORES:KVAT663 (EI)","GMPPP300-FW (810312-023754 / #23754 PRINTED PLUSH PANTS)",36,"EA",7.00,252.00,252.00
,"Invoice","10/24/2022","524419","810312-023693 / #23693 PRINTED SUP SOFT LEG S-L (L9316)","KVAT FOOD STORES:KVAT663 (EI)","LISSL301-AY (810312-023693 / #23693 PRINTED SUP SOFT LEG S-L (L9316))",17,"EA",4.00,68.00,320.00
,"Invoice","10/24/2022","524419","810312-023709 / #23709 PRINTED SUP SOFT LEG L-XL (L9316)","KVAT FOOD STORES:KVAT663 (EI)","LISSL302-AY (810312-023709 / #23709 PRINTED SUP SOFT LEG L-XL (L9316))",27,"EA",4.00,108.00,428.00
,"Invoice","10/24/2022","524419","810312-023716 / #23716 PRINTED SUP SOFT LEG 2XL-3XL (L9316)","KVAT FOOD STORES:KVAT663 (EI)","LISSL303-AY (810312-023716 / #23716 PRINTED SUP SOFT LEG 2XL-3XL (L9316))",4,"EA",4.00,16.00,444.00
,"Invoice","10/24/2022","524419","810312-022726 / #22726 SHARK-BITE TUNIC S-M (T2633)","KVAT FOOD STORES:KVAT663 (EI)","LISBT201-FW (810312-022726 / #22726 SHARK-BITE TUNIC S-M (T2633))",14,"EA",9.00,126.00,570.00
,"Invoice","10/24/2022","524419","810312-022733 / #22733 SHARK-BITE TUNIC L-XL (T2633)","KVAT FOOD STORES:KVAT663 (EI)","LISBT202-FW (810312-022733 / #22733 SHARK-BITE TUNIC L-XL (T2633))",22,"EA",9.00,198.00,768.00
"Total KVAT663 (EI)",,,,,,,120,,,768.00,768.00
"KVAT664 (EI)",,,,,,,,,,,""
,"Invoice","10/17/2022","524099","810312-023754 / #23754 PRINTED PLUSH PANTS","KVAT FOOD STORES:KVAT664 (EI)","GMPPP300-FW (810312-023754 / #23754 PRINTED PLUSH PANTS)",36,"EA",7.00,252.00,252.00
"Total KVAT664 (EI)",,,,,,,36,,,252.00,252.00
"KVAT665 (EI)",,,,,,,,,,,""
,"Invoice","10/04/2022","522803","810312-023228 / #23228 SOLID WAFFLE KNIT TUNIC","KVAT FOOD STORES:KVAT665 (EI)","GMSWKT100-FW (810312-023228 / #23228 SOLID WAFFLE KNIT TUNIC)",36,"EA",8.50,306.00,306.00
,"Invoice","10/10/2022","523325","810312-023846 / #23846 PRINTED JEGGING S-M (J4660)","KVAT FOOD STORES:KVAT665 (EI)","LIPDJ301-AY (810312-023846 / #23846 PRINTED JEGGING S-M (J4660))",13,"EA",10.50,136.50,442.50
,"Invoice","10/10/2022","523325","810312-023853/ #23853 PRINTED JEGGING L-XL (J4660)","KVAT FOOD STORES:KVAT665 (EI)","LIPDJ302-AY (810312-023853/ #23853 PRINTED JEGGING L-XL (J4660))",23,"EA",10.50,241.50,684.00
,"Invoice","10/10/2022","523325","810312-023860/ #23860 PRINTED JEGGING 2XL-3XL (J4660)","KVAT FOOD STORES:KVAT665 (EI)","LIPDJ303-AY (810312-023860/ #23860 PRINTED JEGGING 2XL-3XL (J4660))",4,"EA",10.50,42.00,726.00
,"Invoice","10/17/2022","524090","810312-023754 / #23754 PRINTED PLUSH PANTS","KVAT FOOD STORES:KVAT665 (EI)","GMPPP300-FW (810312-023754 / #23754 PRINTED PLUSH PANTS)",36,"EA",7.00,252.00,978.00
,"Invoice","10/24/2022","524440","810312-022726 / #22726 SHARK-BITE TUNIC S-M (T2633)","KVAT FOOD STORES:KVAT665 (EI)","LISBT201-FW (810312-022726 / #22726 SHARK-BITE TUNIC S-M (T2633))",14,"EA",9.00,126.00,1104.00
,"Invoice","10/24/2022","524440","810312-022733 / #22733 SHARK-BITE TUNIC L-XL (T2633)","KVAT FOOD STORES:KVAT665 (EI)","LISBT202-FW (810312-022733 / #22733 SHARK-BITE TUNIC L-XL (T2633))",22,"EA",9.00,198.00,1302.00
"Total KVAT665 (EI)",,,,,,,148,,,1302.00,1302.00
"KVAT667 (EI)",,,,,,,,,,,""
,"Invoice","10/17/2022","524088","810312-023754 / #23754 PRINTED PLUSH PANTS","KVAT FOOD STORES:KVAT667 (EI)","GMPPP300-FW (810312-023754 / #23754 PRINTED PLUSH PANTS)",36,"EA",7.00,252.00,252.00
,"Invoice","10/24/2022","524422","810312-022726 / #22726 SHARK-BITE TUNIC S-M (T2633)","KVAT FOOD STORES:KVAT667 (EI)","LISBT201-FW (810312-022726 / #22726 SHARK-BITE TUNIC S-M (T2633))",14,"EA",9.00,126.00,378.00
,"Invoice","10/24/2022","524422","810312-022733 / #22733 SHARK-BITE TUNIC L-XL (T2633)","KVAT FOOD STORES:KVAT667 (EI)","LISBT202-FW (810312-022733 / #22733 SHARK-BITE TUNIC L-XL (T2633))",22,"EA",9.00,198.00,576.00
,"Invoice","10/24/2022","524422","810312-023228 / #23228 SOLID WAFFLE KNIT TUNIC","KVAT FOOD STORES:KVAT667 (EI)","GMSWKT100-FW (810312-023228 / #23228 SOLID WAFFLE KNIT TUNIC)",36,"EA",8.50,306.00,882.00
,"Invoice","11/01/2022","527157","810312-023754 / #23754 PRINTED PLUSH PANTS","KVAT FOOD STORES:KVAT667 (EI)","GMPPP300-FW (810312-023754 / #23754 PRINTED PLUSH PANTS)",36,"EA",7.00,252.00,1134.00
,"Invoice","11/07/2022","527985","810312-023754 / #23754 PRINTED PLUSH PANTS","KVAT FOOD STORES:KVAT667 (EI)","GMPPP300-FW (810312-023754 / #23754 PRINTED PLUSH PANTS)",36,"EA",7.00,252.00,1386.00
"Total KVAT667 (EI)",,,,,,,180,,,1386.00,1386.00
"KVAT668 (EI)",,,,,,,,,,,""
,"Invoice","10/17/2022","524086","810312-023754 / #23754 PRINTED PLUSH PANTS","KVAT FOOD STORES:KVAT668 (EI)","GMPPP300-FW (810312-023754 / #23754 PRINTED PLUSH PANTS)",36,"EA",7.00,252.00,252.00
,"Invoice","10/24/2022","524423","810312-022726 / #22726 SHARK-BITE TUNIC S-M (T2633)","KVAT FOOD STORES:KVAT668 (EI)","LISBT201-FW (810312-022726 / #22726 SHARK-BITE TUNIC S-M (T2633))",14,"EA",9.00,126.00,378.00
,"Invoice","10/24/2022","524423","810312-022733 / #22733 SHARK-BITE TUNIC L-XL (T2633)","KVAT FOOD STORES:KVAT668 (EI)","LISBT202-FW (810312-022733 / #22733 SHARK-BITE TUNIC L-XL (T2633))",22,"EA",9.00,198.00,576.00
,"Invoice","10/24/2022","524423","810312-023228 / #23228 SOLID WAFFLE KNIT TUNIC","KVAT FOOD STORES:KVAT668 (EI)","GMSWKT100-FW (810312-023228 / #23228 SOLID WAFFLE KNIT TUNIC)",36,"EA",8.50,306.00,882.00
"Total KVAT668 (EI)",,,,,,,108,,,882.00,882.00
"KVAT669 (EI)",,,,,,,,,,,""
